,ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_class
0,14.01,2014-02-26,6.25,-0.22061747253602865,0.145646542944718,-0.650267243069662,-0.6524241786783829,-0.413356196332186,0.568375615810813,0.006330965160298949,-0.44120648160988113,-0.3966775138981177,-0.29490420595803907,0.14002818124574254,-0.10250115829148088,-0.29773161176357665,-0.05096034824607772,-0.26089590212344704,0.1066127836789446,-0.024226289609176544,-0.5637357942129937,1
1,14.01,2014-02-27,6.333333333333333,0.15676757356841103,-0.8138686927981552,-0.8386093838131462,-0.715376697789776,-0.7125545391505509,-0.5118106564435497,-0.20491088590847703,-0.6424847999556428,-0.4001187209899944,-0.5843696627096393,-0.34591958892103297,-0.16552540483909467,-0.3719561360545547,0.15101839043505888,-0.20590188849737082,-0.16279862368034986,-0.2695008711345516,-0.6288956131289003,1
2,14.01,2014-03-21,6.2,0.45867561045196276,-1.1209135682358746,0.1949610790063644,2.619737883631184,1.0826355177596387,-0.5118106564435497,0.5739055190717463,1.522150250767932,0.08468298819022833,0.03648094766557746,-0.11083822954029594,-0.00456387012780119,0.20561430381821325,1.8301382697434618,1.7460788370702067,-0.39201572941430024,3.6497376572001903,-0.45798236135555115,1
3,14.01,2014-03-22,6.4,1.0624916842190664,-0.4300625985010059,1.2905033638519445,0.05788271262936936,0.1850404893045439,0.028282479683631595,-0.24368362728863519,0.9780822310093089,-0.46494092789313235,-0.32026003360686056,-0.06098426975469511,-0.16552540483909467,-0.1712055329817759,-0.3977465519824458,-0.19188237860295157,-0.39201572941430024,0.461906197697227,0.604859430773023,1
4,14.01,2014-03-23,6.8,0.45867561045196276,0.2607883712338629,0.28755429373692737,0.19459677429342603,-0.7125545391505509,-0.5118106564435497,-0.05528989452541223,1.0913568746965696,-0.46432644810002016,-0.040473751153940654,-0.19370101027573225,-0.16552540483909467,-0.23858222263049436,-0.14521536272446528,-0.27421053032213893,-0.39201572941430024,-0.11807236708130997,0.5984452358537037,1
5,14.01,2014-03-24,6.0,1.364399721102618,-1.5814808813924537,-0.3919524067031245,1.9852542260355974,2.2794288890330985,-0.5118106564435497,-0.19766406152154203,2.7563353300603035,0.06635381353952005,-0.15697722533160877,-0.43611382277875044,-0.16271194758742522,-0.25525342960716185,1.1266130429653374,0.6522542795551817,-0.39201572941430024,0.8668078949860963,-0.023941707929721216,1
6,14.01,2014-03-25,6.75,0.9115376657772902,-0.4300625985010059,-0.18512754829053385,3.376482464107836,-0.7125545391505509,0.028282479683631595,-0.14136091721101168,3.171669498142467,-0.4800431817516362,-0.04484717403099839,0.5714633413813706,-0.16552540483909467,0.0434738435624584,0.41253061766229204,-0.27421053032213893,1.0894358862576368,1.1594043809538233,-0.5148376558670996,1
7,14.01,2014-03-26,6.6,-0.14514046331514072,-0.19977894192271642,-0.15386676120961545,2.2831625827308772,-0.7125545391505509,-0.5118106564435497,-0.09561232042782683,2.6399749543182685,0.026375349348117944,0.07140567419382977,-0.34549382575889037,-0.16552540483909467,-0.17292188230339609,1.8758905103712225,-0.27421053032213893,-0.39201572941430024,-0.0963467748735208,-0.6288956131289003,1
8,14.01,2014-03-27,7.0,0.45867561045196276,0.2607883712338629,0.4662152226799131,2.503566285650267,-0.11415785351382104,0.028282479683631595,-0.07461731757688668,1.7927955780208538,-0.1366481840221639,-0.055310807562067875,0.35774673034449306,0.00501216626533957,-0.27661066938285755,-0.1263020931094136,-0.1697935843245078,-0.39201572941430024,0.8687757208127854,-0.023941707929721216,1
9,14.01,2014-03-28,6.4,-0.7489565370822441,-0.19977894192271642,-0.21363836510013617,-0.20587737520556923,0.7834371749412737,-0.5118106564435497,2.9248083146909214,-0.7128101815100758,0.08344861733381029,0.5329960228368765,0.019955114112648907,-0.16552540483909467,0.16889241135564154,-0.35771614759686254,2.2262193544441047,-0.39201572941430024,1.6816666804923324,0.04741419096492332,1
10,14.01,2014-03-29,8.0,0.45867561045196276,0.721355684390442,-0.5065697383096401,0.5298050879419172,0.48423883212290886,0.028282479683631595,0.17098754328505059,0.05247572368495171,0.45744314550443393,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,0.018926056753239225,-0.37953742412887165,-0.15849208412469654,-0.39201572941430024,3.6622138054549214,2.9517357997730964,2
11,14.01,2014-03-30,7.5,-0.5980025186404683,0.145646542944718,-0.7101641548465666,-0.29250984793975865,-0.7125545391505509,-0.5118106564435497,-0.3513459204138251,-0.5346129738112444,0.4022770496359154,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,-0.23544223472427447,-0.5466495376811452,-0.27421053032213893,0.026661266691622082,-0.06367556560953537,-0.15025449351974293,2
12,14.01,2014-03-31,7.4,0.15676757356841103,-0.19977894192271642,-0.4820373024265685,1.290394373658914,1.0826355177596387,-0.5118106564435497,0.513527313638555,1.1307048088767737,0.53650240428732,-0.06739097848895526,-0.33719105132666594,-0.16552540483909467,0.2822592798036807,0.10107875125747284,0.1304917559777215,-0.20754517244057305,1.0760003691478917,-0.36332855547436116,2
13,14.01,2014-04-01,6.0,0.45867561045196276,-1.5814808813924537,0.028687060732351936,2.445509597466428,-0.413356196332186,-0.5118106564435497,-0.021581420839245625,1.4456307007209375,0.09862061645258906,6.280600999316308,0.023303482154406502,-0.07917002657755337,-0.10987731156258103,2.121194664551643,3.2890856138136604,-0.39201572941430024,3.1122760564952676,-0.5071551629599552,1
14,14.01,2014-04-02,6.5,0.6599476350409972,-0.04625650420385673,-0.1473861082959548,3.3511936386651895,0.48423883212290886,-0.5118106564435497,0.7352410632989833,1.7860437073201318,0.28665564191061277,2.5205976731320385,-0.43769315273721465,-0.08095250597254797,1.0086795158674526,1.238950483583764,-0.27421053032213893,-0.39201572941430024,1.9444012438981484,-0.43321419810286454,1
15,14.01,2014-04-03,6.4,-1.6546806477328995,-1.5814808813924537,-0.7086139883618074,3.360570355506435,0.48423883212290886,-0.5118106564435497,0.29622886435125895,4.889495913825175,0.2567463490452862,0.37094128173054064,-0.43769315273721465,-0.16552540483909467,0.13682994162509615,1.0886216929496935,-0.23209859382286183,-0.39201572941430024,0.8935756267700147,0.09011624933207946,1
16,14.01,2014-04-04,6.2,0.45867561045196276,-0.6603462550792955,0.11653989156447554,1.4078256079013858,-0.11415785351382104,0.028282479683631595,0.17275291640201704,1.1922093312276711,0.4080190085637247,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,0.038103932041482255,0.5038204616157145,0.07501046032779875,-0.39201572941430024,0.5352590587318211,-0.49894757852918886,1
17,14.01,2014-04-05,6.8,-0.44704850019869247,-0.19977894192271642,0.03464322746739896,-0.5485023941185337,-0.7125545391505509,-0.5118106564435497,4.655408776523163,-0.2923349155001309,-0.47513515968590775,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,-0.2164692569519458,-0.4395920651855236,0.14056401665179658,-0.39201572941430024,0.47075147540305157,0.21316538914451305,1
18,14.01,2014-04-06,6.5,-0.9753875647449081,-0.4300625985010059,-0.5470014215639387,0.34469046881112786,0.48423883212290886,-0.5118106564435497,1.0524965072367234,0.3146291988845259,-0.40848935472747705,-0.5843696627096393,-0.21301667520916964,-0.16552540483909467,-0.11538559543196676,-0.46245093785905667,-0.27421053032213893,-0.39201572941430024,-0.010981562917084275,0.32449287048348013,1
19,14.01,2014-04-07,6.5,-0.8495925493767613,-1.0057717399467299,-0.6933560145793063,0.8595958829372272,-0.413356196332186,-0.5118106564435497,-0.17714749889406906,1.9655565308127518,-0.25221968781123527,-0.00632596507949235,-0.43769315273721465,-0.14953543367487218,0.020932455805179787,0.16939200054769046,-0.14125183425925514,-0.39201572941430024,1.0462245803763748,0.07672237631415578,1
20,14.01,2014-04-08,6.6,-0.44704850019869247,-0.8138686927981552,-0.4306686748184262,1.9968941764367723,-0.413356196332186,-0.5118106564435497,-0.18892616069082488,2.8417549982478922,1.563176084372239,-0.34463340752054933,-0.43769315273721465,-0.16552540483909467,0.1251534442246785,0.8153314627874384,-0.27421053032213893,-0.39201572941430024,-0.07794064643398489,-0.023941707929721216,1
21,14.01,2014-04-09,7.4,-1.050864573965796,0.721355684390442,0.049364924825450913,1.6629729856217825,0.48423883212290886,-0.5118106564435497,0.06436124811713406,1.4792951086228623,0.04458788106353874,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,0.49008390308823496,0.909086897994308,-0.27421053032213893,-0.39201572941430024,3.5079813152405523,-0.04233606791875152,2
22,14.01,2014-04-10,7.4,-0.44704850019869247,0.2607883712338629,-0.3919305760068822,0.7404970369761834,1.3818338605780036,-0.5118106564435497,-0.24914171682164524,0.9444355738068297,0.5966113948517043,-0.5843696627096393,-0.43561343323209956,-0.14384495933993408,-0.14519153148075412,0.004744930704726375,-0.27421053032213893,-0.39201572941430024,2.1850193002013114,1.8865593699471888,2
23,14.01,2014-04-11,7.0,-1.6546806477328995,0.2607883712338629,-0.3810305990030931,1.0068705460802614,-0.7125545391505509,-0.5118106564435497,0.6519408512759046,0.3067235327198446,0.6671052141701326,0.5947377263190075,-0.43769315273721465,-0.16552540483909467,-0.29545059682017694,-0.3116863020911322,-0.19865974769368,-0.39201572941430024,1.1047756808156037,0.36396359639757875,1
24,14.01,2014-04-12,7.25,-0.9753875647449081,0.145646542944718,-0.4634613603947854,1.271775777848247,-0.7125545391505509,-0.5118106564435497,-0.38934915062689923,1.6518513091606906,0.7935750161294103,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,-0.2220573710223371,-0.49367628496134286,-0.2631076505124825,-0.39201572941430024,2.0174228211235357,-0.48514171062350026,2
25,14.01,2014-04-13,8.0,-1.7301576569537873,0.721355684390442,-1.083814094284627,-0.8373703702906583,-0.7125545391505509,-0.5118106564435497,-0.34012345811035477,-0.6178802664893224,-0.37110469271561103,0.44837216986045475,-0.43769315273721465,-0.16552540483909467,-0.181673933340309,-0.6195731086133852,-0.27421053032213893,-0.39201572941430024,-0.31741246075729174,-0.38103625731711693,2
26,14.01,2014-04-14,7.2,-1.6546806477328995,-0.19977894192271642,-0.3394685179119521,2.6211535676846403,-0.413356196332186,0.028282479683631595,-0.16553318420033528,1.6069383243008313,3.246127411050295,0.5349634365666706,-0.43769315273721465,-0.16552540483909467,-0.04626328538792604,0.9614512816326461,-0.20998110993250674,-0.39201572941430024,6.215597016269548,2.335342977690094,2
27,14.01,2014-04-15,6.4,0.15676757356841103,0.2607883712338629,-0.27314968155515446,1.6688023749229508,1.6810322033963685,0.028282479683631595,0.05001109745429107,1.4987610210031843,0.04684377948208749,-0.42092394756504153,-0.43769315273721465,-0.16552540483909467,-0.13854965875708897,1.7861759509028474,-0.255754282290305,-0.39201572941430024,1.5364053558312867,0.07940438225019365,1
28,14.01,2014-04-16,7.2,1.28892271188173,-0.4300625985010059,0.0038324954631518506,1.4387892904410076,-0.7125545391505509,0.028282479683631595,-0.17842560322418285,1.0656377624278552,-0.2644774173045595,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,-0.323838216297765,0.4089064230128211,-0.27421053032213893,-0.39201572941430024,1.1640026002256152,-0.04233606791875152,2
29,14.01,2014-04-17,6.6,-0.44704850019869247,-0.19977894192271642,-0.6267985607193358,1.9790056066802622,-0.11415785351382104,-0.5118106564435497,-0.30454231030607504,3.8224960036639857,-0.4355294718856304,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,-0.28930101033604627,0.5152909637628316,-0.27421053032213893,-0.39201572941430024,0.012002907765691136,0.2037137417193195,1
30,14.01,2014-04-18,6.8,-1.050864573965796,0.2607883712338629,-0.23137727621166954,1.6483508133741596,-0.413356196332186,-0.5118106564435497,0.13983901342054392,1.1344283276906961,-0.05547011233230399,0.9088973582039315,-0.43769315273721465,-0.16552540483909467,-0.30519786436295954,0.4532958262810812,-0.13324743253601448,-0.39201572941430024,0.27015250325208356,-0.04233606791875152,1
31,14.01,2014-04-19,7.8,-0.14514046331514072,0.721355684390442,-0.17385785462419429,1.6056095297120785,-0.413356196332186,-0.5118106564435497,-0.1707593541644113,0.05559984678736463,-0.2389001468554491,0.6139857994971185,-0.3805764746571694,-0.16552540483909467,-0.34859090062289844,-0.42126904815124383,0.010235937311852633,-0.39201572941430024,1.7086928136474322,1.6863944811425355,2
32,14.01,2014-04-20,7.25,-0.22061747253602865,0.145646542944718,-0.4361108516549753,0.5343276591999901,-0.11415785351382104,0.568375615810813,-0.1874331147982875,0.9870838996630108,-0.08364599497890042,-0.45146271991859394,-0.43769315273721465,-0.16552540483909467,-0.3413529623983915,0.5867980380100464,-0.27421053032213893,-0.39201572941430024,0.4845262561898748,-0.5551646848812585,2
33,14.01,2014-04-21,7.6,-0.22061747253602865,0.721355684390442,-0.14606024760342165,-0.4418964585857989,-0.11415785351382104,-0.5118106564435497,0.6767969923674729,-0.2432364808338019,-0.476030424276851,-0.16750351535088828,-0.43769315273721465,-0.16552540483909467,-0.2778959356190476,-0.40358337249360476,-0.12352827477777024,-0.39201572941430024,1.0798233843061393,0.5272266685883139,2
34,14.01,2014-04-22,7.4,0.45867561045196276,0.721355684390442,-0.25378728471622614,2.0811162414197817,-0.11415785351382104,-0.5118106564435497,0.2593831946220739,3.6192191216834435,0.14093674936768993,-0.10250367448183748,-0.43769315273721465,-0.16552540483909467,-0.2642955303743951,0.14044334197123912,-0.27421053032213893,-0.39201572941430024,2.486673085512755,0.2037137417193195,2
35,14.01,2014-04-23,7.6,0.45867561045196276,0.721355684390442,-0.7432688357362824,1.8744384637690843,-0.413356196332186,-0.5118106564435497,-0.10805889700070749,2.6150905377304574,-0.31216092899961345,-0.3581672089739087,-0.43769315273721465,-0.16552540483909467,-0.3195433514836642,-0.350128828476494,-0.27421053032213893,-0.39201572941430024,1.318758518858531,0.2037137417193195,2
36,14.01,2014-04-24,7.6,-0.44704850019869247,0.721355684390442,-0.6908803984129462,3.5087492729430387,-0.413356196332186,-0.5118106564435497,0.005839417915805656,2.930335116550713,2.163524044747296,2.0464133703587826,-0.43769315273721465,-0.16552540483909467,-0.3473907866011144,0.8336276501589558,-0.16125290754784902,-0.39201572941430024,4.427876945293932,-0.5148376558670996,2
37,14.01,2014-04-25,7.2,-0.14514046331514072,0.2607883712338629,-0.07126978436701577,1.7529337555815487,-0.11415785351382104,0.028282479683631595,-0.21441897702653864,1.9342364536585277,-0.12973799198474906,-0.32032269009507053,-0.43769315273721465,-0.16552540483909467,-0.2491623852704353,0.5812963145113479,-0.13447887895497457,-0.39201572941430024,1.9881505837420128,-0.5070824579797614,2
38,14.01,2014-04-26,7.6,-0.14514046331514072,0.721355684390442,1.0493900696591214,2.0793304578244167,0.1850404893045439,1.6485618880651758,-0.19849156955886602,-0.010615628634983122,-0.4455613655725934,-0.24267876990524248,-0.43769315273721465,-0.16552540483909467,-0.30941289897605473,0.6583264664786435,0.7647352133930998,-0.372189395738872,1.7747309281747377,1.5761414178442101,2
39,14.01,2014-04-27,7.5,0.15676757356841103,0.721355684390442,-0.9084764413492601,-0.0376936121754798,-0.7125545391505509,-0.5118106564435497,-0.053569003785503375,-0.06690557341853393,0.3869715725190242,-0.5843696627096393,-0.43769315273721465,-0.16552540483909467,2.3794784904215516,-0.6234234389918532,-0.27421053032213893,-0.39201572941430024,0.08236758884123876,0.9123045570191887,2
40,14.01,2014-04-28,7.6,-1.050864573965796,0.2607883712338629,-1.0235769834493924,1.06768458331921,-0.11415785351382104,-0.5118106564435497,-0.046544523371830446,0.868462992986936,0.40994962951840486,5.2458541591234935,-0.43769315273721465,-0.16552540483909467,-0.2392182032318389,0.6887458286097827,-0.27421053032213893,-0.39201572941430024,2.2016232447187614,-0.21103585696175642,2
41,14.01,2014-04-29,7.0,-0.22061747253602865,0.721355684390442,-0.13841937811015453,0.43255552411991804,-0.7125545391505509,-0.5118106564435497,1.3041957933156856,0.5123232794859681,0.4184242798940561,-0.5843696627096393,0.21686861275135266,-0.16552540483909467,-0.32466845038822306,-0.41315827683494016,-0.18156073899457095,-0.39201572941430024,2.402003569555653,0.9478330573405571,1
42,14.01,2014-04-30,7.8,-0.44704850019869247,0.145646542944718,0.37609190155820627,0.7144182331001673,-0.413356196332186,-0.5118106564435497,-0.20513200746527047,0.3950749559646927,-0.21750278200488632,4.115142641588248,1.3712755450543797,-0.16552540483909467,0.06200509422255608,-0.5896421558533484,0.3278255273830177,-0.39201572941430024,0.42661784634050703,2.7131907597572518,2
43,14.01,2014-05-01,8.0,-0.44704850019869247,0.721355684390442,-0.8383061539877725,2.086891090152441,1.3818338605780036,1.6485618880651758,0.14500542080170287,2.3108262113416345,-0.23794295328339965,15.970777777326298,-0.34549382575889037,-0.1392621085409522,-0.3141361858688855,2.0548733808354966,-0.27421053032213893,-0.39201572941430024,1.4686644425246578,-0.5071551629599552,2
44,14.01,2014-05-02,7.6,-0.14514046331514072,0.721355684390442,-0.4092121251591603,1.994164314521227,-0.413356196332186,-0.5118106564435497,-0.22194940203422586,2.201229264895309,-0.30887749049649654,12.820960927223904,-0.0445888530782041,0.26729872816454886,-0.3460336731840194,-0.21616229931849862,-0.27421053032213893,-0.39201572941430024,-0.2439800916084881,0.2037137417193195,2
